"id","name","code","state_id/id","regiune"
"437","Cojocani","Cojoc","l10n_ro.RO_AB","Centru"
"438","Cristesti","Crist","l10n_ro.RO_AB","Centru"
"439","Mamaligani","Mamal","l10n_ro.RO_AB","Centru"
"440","Negresti","Negre","l10n_ro.RO_AB","Centru"
"441","Oncesti","Onces","l10n_ro.RO_AB","Centru"
"442","Poienile-Mogos","Poien","l10n_ro.RO_AB","Centru"
"443","Tomesti","Tomes","l10n_ro.RO_AB","Centru"
"444","Valea Barlutesti","Valea","l10n_ro.RO_AB","Centru"
"445","Valea Barnii","Valea","l10n_ro.RO_AB","Centru"
"446","Valea Cocesti","Valea","l10n_ro.RO_AB","Centru"
"447","Valea Giogesti","Valea","l10n_ro.RO_AB","Centru"
"448","Valea Mlacii","Valea","l10n_ro.RO_AB","Centru"
"449","Valea Tupilor","Valea","l10n_ro.RO_AB","Centru"
"450","Noslac","Nosla","l10n_ro.RO_AB","Centru"
"451","Captalan","Capta","l10n_ro.RO_AB","Centru"
"452","Copand","Copan","l10n_ro.RO_AB","Centru"
"453","Gabud","Gabud","l10n_ro.RO_AB","Centru"
"454","Stana de Mures","Stana","l10n_ro.RO_AB","Centru"
"455","Valea Ciuciului","Valea","l10n_ro.RO_AB","Centru"
"456","Ocolis","Ocoli","l10n_ro.RO_AB","Centru"
"457","Lunca Larga","Lunca","l10n_ro.RO_AB","Centru"
"458","Runc","Runc","l10n_ro.RO_AB","Centru"
"459","Vidolm","Vidol","l10n_ro.RO_AB","Centru"
"460","Ohaba","Ohaba","l10n_ro.RO_AB","Centru"
"461","Colibi","Colib","l10n_ro.RO_AB","Centru"
"462","Maghierat","Maghi","l10n_ro.RO_AB","Centru"
"463","Secasel","Secas","l10n_ro.RO_AB","Centru"
"464","Pianu de Sus","Pianu","l10n_ro.RO_AB","Centru"
"465","Pianu de Jos","Pianu","l10n_ro.RO_AB","Centru"
"466","Plaiuri","Plaiu","l10n_ro.RO_AB","Centru"
"467","Purcareti","Purca","l10n_ro.RO_AB","Centru"
"468","Strungari","Strun","l10n_ro.RO_AB","Centru"
"469","Poiana Vadului","Poian","l10n_ro.RO_AB","Centru"
"470","Costesti","Coste","l10n_ro.RO_AB","Centru"
"471","Duduieni","Dudui","l10n_ro.RO_AB","Centru"
"472","Fagetu de Jos","Faget","l10n_ro.RO_AB","Centru"
"473","Fagetu de Sus","Faget","l10n_ro.RO_AB","Centru"
"474","Hanasesti","Hanas","l10n_ro.RO_AB","Centru"
"475","Lupaiesti","Lupai","l10n_ro.RO_AB","Centru"
"476","Morcanesti","Morca","l10n_ro.RO_AB","Centru"
"477","Pastesti","Paste","l10n_ro.RO_AB","Centru"
"478","Petelei","Petel","l10n_ro.RO_AB","Centru"
"479","Stanesti","Stane","l10n_ro.RO_AB","Centru"
"480","Ponor","Ponor","l10n_ro.RO_AB","Centru"
"481","Dupa Deal","Dupa ","l10n_ro.RO_AB","Centru"
"482","Geogel","Geoge","l10n_ro.RO_AB","Centru"
"483","Macaresti","Macar","l10n_ro.RO_AB","Centru"
"484","Valea Bucurului","Valea","l10n_ro.RO_AB","Centru"
"485","Vale In Jos","Vale ","l10n_ro.RO_AB","Centru"
"486","Posaga de Jos","Posag","l10n_ro.RO_AB","Centru"
"487","Cortesti","Corte","l10n_ro.RO_AB","Centru"
"488","Incesti","Inces","l10n_ro.RO_AB","Centru"
"489","Lunca","Lunca","l10n_ro.RO_AB","Centru"
"490","Orasti","Orast","l10n_ro.RO_AB","Centru"
"491","Posaga de Sus","Posag","l10n_ro.RO_AB","Centru"
"492","Sagagea","Sagag","l10n_ro.RO_AB","Centru"
"493","Radesti","Rades","l10n_ro.RO_AB","Centru"
"494","Leorint","Leori","l10n_ro.RO_AB","Centru"
"495","Mescreac","Mescr","l10n_ro.RO_AB","Centru"
"496","Soimus","Soimu","l10n_ro.RO_AB","Centru"
"497","Rametea","Ramet","l10n_ro.RO_AB","Centru"
"498","Coltesti","Colte","l10n_ro.RO_AB","Centru"
"499","Ramet","Ramet","l10n_ro.RO_AB","Centru"
"500","Botani","Botan","l10n_ro.RO_AB","Centru"
"501","Bradesti","Brade","l10n_ro.RO_AB","Centru"
"502","Cheia","Cheia","l10n_ro.RO_AB","Centru"
"503","Cotorasti","Cotor","l10n_ro.RO_AB","Centru"
"504","Floresti","Flore","l10n_ro.RO_AB","Centru"
"505","Olteni","Olten","l10n_ro.RO_AB","Centru"
"506","Valea Fagetului","Valea","l10n_ro.RO_AB","Centru"
"507","Valea Inzelului","Valea","l10n_ro.RO_AB","Centru"
"508","Valea Manastirii","Valea","l10n_ro.RO_AB","Centru"
"509","Valea Poienii","Valea","l10n_ro.RO_AB","Centru"
"510","Valea Uzei","Valea","l10n_ro.RO_AB","Centru"
"511","Vladesti","Vlade","l10n_ro.RO_AB","Centru"
"512","Rosia Montana","Rosia","l10n_ro.RO_AB","Centru"
"513","Balmosesti","Balmo","l10n_ro.RO_AB","Centru"
"514","Blidesti","Blide","l10n_ro.RO_AB","Centru"
"515","Bunta","Bunta","l10n_ro.RO_AB","Centru"
"516","Carpinis","Carpi","l10n_ro.RO_AB","Centru"
"517","Coasta Hentii","Coast","l10n_ro.RO_AB","Centru"
"518","Corna","Corna","l10n_ro.RO_AB","Centru"
"519","Curaturi","Curat","l10n_ro.RO_AB","Centru"
"520","Daroaia","Daroa","l10n_ro.RO_AB","Centru"
"521","Garda-Barbulesti","Garda","l10n_ro.RO_AB","Centru"
"522","Gura Rosiei","Gura ","l10n_ro.RO_AB","Centru"
"523","Iacobesti","Iacob","l10n_ro.RO_AB","Centru"
"524","Ignatesti","Ignat","l10n_ro.RO_AB","Centru"
"525","Soal","Soal","l10n_ro.RO_AB","Centru"
"526","Tarina","Tarin","l10n_ro.RO_AB","Centru"
"527","Vartop","Varto","l10n_ro.RO_AB","Centru"
"528","Rosia de Secas","Rosia","l10n_ro.RO_AB","Centru"
"529","Tau","Tau","l10n_ro.RO_AB","Centru"
"530","Ungurei","Ungur","l10n_ro.RO_AB","Centru"
"531","Salciua de Jos","Salci","l10n_ro.RO_AB","Centru"
"532","Dealu Caselor","Dealu","l10n_ro.RO_AB","Centru"
"533","Dumesti","Dumes","l10n_ro.RO_AB","Centru"
"534","Salciua de Sus","Salci","l10n_ro.RO_AB","Centru"
"535","Sub Piatra","Sub P","l10n_ro.RO_AB","Centru"
"536","Valea Larga","Valea","l10n_ro.RO_AB","Centru"
"537","Salistea","Salis","l10n_ro.RO_AB","Centru"
"538","Margineni","Margi","l10n_ro.RO_AB","Centru"
"539","Salistea-Deal","Salis","l10n_ro.RO_AB","Centru"
"540","Tartaria","Tarta","l10n_ro.RO_AB","Centru"
"541","Sasciori","Sasci","l10n_ro.RO_AB","Centru"
"542","Capalna","Capal","l10n_ro.RO_AB","Centru"
"543","Dumbrava","Dumbr","l10n_ro.RO_AB","Centru"
"544","Laz","Laz","l10n_ro.RO_AB","Centru"
"545","Loman","Loman","l10n_ro.RO_AB","Centru"
"546","Plesi","Plesi","l10n_ro.RO_AB","Centru"
"547","Rachita","Rachi","l10n_ro.RO_AB","Centru"
"548","Sebesel","Sebes","l10n_ro.RO_AB","Centru"
"549","Tonea","Tonea","l10n_ro.RO_AB","Centru"
"550","Scarisoara","Scari","l10n_ro.RO_AB","Centru"
"551","Barlesti","Barle","l10n_ro.RO_AB","Centru"
"552","Botesti","Botes","l10n_ro.RO_AB","Centru"
"553","Fata-Lazesti","Fata-","l10n_ro.RO_AB","Centru"
"554","Floresti","Flore","l10n_ro.RO_AB","Centru"
"555","Lazesti","Lazes","l10n_ro.RO_AB","Centru"
"556","Lespezea","Lespe","l10n_ro.RO_AB","Centru"
"557","Matei","Matei","l10n_ro.RO_AB","Centru"
"558","Negesti","Neges","l10n_ro.RO_AB","Centru"
"559","Preluca","Prelu","l10n_ro.RO_AB","Centru"
"560","Runc","Runc","l10n_ro.RO_AB","Centru"
"561","Sfoartea","Sfoar","l10n_ro.RO_AB","Centru"
"562","Stiuleti","Stiul","l10n_ro.RO_AB","Centru"
"563","Trancesti","Tranc","l10n_ro.RO_AB","Centru"
"564","Sancel","Sance","l10n_ro.RO_AB","Centru"
"565","Iclod","Iclod","l10n_ro.RO_AB","Centru"
"566","Panade","Panad","l10n_ro.RO_AB","Centru"
"567","Santimbru","Santi","l10n_ro.RO_AB","Centru"
"568","Coslariu","Cosla","l10n_ro.RO_AB","Centru"
"569","Dumitra","Dumit","l10n_ro.RO_AB","Centru"
"570","Galtiu","Galti","l10n_ro.RO_AB","Centru"
"571","Totoi","Totoi","l10n_ro.RO_AB","Centru"
"572","Sohodol","Sohod","l10n_ro.RO_AB","Centru"
"573","Bazesti","Bazes","l10n_ro.RO_AB","Centru"
"574","Bilanesti","Bilan","l10n_ro.RO_AB","Centru"
"575","Bobaresti","Bobar","l10n_ro.RO_AB","Centru"
"576","Bradeana","Brade","l10n_ro.RO_AB","Centru"
"577","Burzonesti","Burzo","l10n_ro.RO_AB","Centru"
"578","Deoncesti","Deonc","l10n_ro.RO_AB","Centru"
"579","Dilimani","Dilim","l10n_ro.RO_AB","Centru"
"580","Furduiesti","Furdu","l10n_ro.RO_AB","Centru"
"581","Gura Sohodol","Gura ","l10n_ro.RO_AB","Centru"
"582","Hoanca","Hoanc","l10n_ro.RO_AB","Centru"
"583","Joldisesti","Joldi","l10n_ro.RO_AB","Centru"
"584","Lazuri","Lazur","l10n_ro.RO_AB","Centru"
"585","Lehesti","Lehes","l10n_ro.RO_AB","Centru"
"586","Luminesti","Lumin","l10n_ro.RO_AB","Centru"
"587","Medresti","Medre","l10n_ro.RO_AB","Centru"
"588","Moraresti","Morar","l10n_ro.RO_AB","Centru"
"589","Munesti","Munes","l10n_ro.RO_AB","Centru"
"590","Napaiesti","Napai","l10n_ro.RO_AB","Centru"
"591","Nelegesti","Neleg","l10n_ro.RO_AB","Centru"
"592","Nicoresti","Nicor","l10n_ro.RO_AB","Centru"
"593","Peles","Peles","l10n_ro.RO_AB","Centru"
"594","Poiana","Poian","l10n_ro.RO_AB","Centru"
"595","Robesti","Robes","l10n_ro.RO_AB","Centru"
"596","Sicoiesti","Sicoi","l10n_ro.RO_AB","Centru"
"597","Surdesti","Surde","l10n_ro.RO_AB","Centru"
"598","Sebisesti","Sebis","l10n_ro.RO_AB","Centru"
"599","Simocesti","Simoc","l10n_ro.RO_AB","Centru"
"600","Toci","Toci","l10n_ro.RO_AB","Centru"
"601","Valea Verde","Valea","l10n_ro.RO_AB","Centru"
"602","Vladosesti","Vlado","l10n_ro.RO_AB","Centru"
"603","Stremt","Strem","l10n_ro.RO_AB","Centru"
"604","Fata Pietrii","Fata ","l10n_ro.RO_AB","Centru"
"605","Geoagiu de Sus","Geoag","l10n_ro.RO_AB","Centru"
"606","Geomal","Geoma","l10n_ro.RO_AB","Centru"
"607","Sibot","Sibot","l10n_ro.RO_AB","Centru"
"608","Balomiru de Camp","Balom","l10n_ro.RO_AB","Centru"
"609","Bacainti","Bacai","l10n_ro.RO_AB","Centru"
"610","Saracsau","Sarac","l10n_ro.RO_AB","Centru"
"611","Sona","Sona","l10n_ro.RO_AB","Centru"
"612","Alecus","Alecu","l10n_ro.RO_AB","Centru"
"613","Biia","Biia","l10n_ro.RO_AB","Centru"
"614","Doptau","Dopta","l10n_ro.RO_AB","Centru"
"615","Lunca Tarnavei","Lunca","l10n_ro.RO_AB","Centru"
"616","Sanmiclaus","Sanmi","l10n_ro.RO_AB","Centru"
"617","Valea Sasului","Valea","l10n_ro.RO_AB","Centru"
"618","Spring","Sprin","l10n_ro.RO_AB","Centru"
"619","Carpen","Carpe","l10n_ro.RO_AB","Centru"
"620","Carpenii de Sus","Carpe","l10n_ro.RO_AB","Centru"
"621","Cunta","Cunta","l10n_ro.RO_AB","Centru"
"622","Drasov","Draso","l10n_ro.RO_AB","Centru"
"623","Vingard","Vinga","l10n_ro.RO_AB","Centru"
"624","Sugag","Sugag","l10n_ro.RO_AB","Centru"
"625","Arti","Arti","l10n_ro.RO_AB","Centru"
"626","Barsana","Barsa","l10n_ro.RO_AB","Centru"
"627","Dobra","Dobra","l10n_ro.RO_AB","Centru"
"628","Jidostina","Jidos","l10n_ro.RO_AB","Centru"
"629","Martinie","Marti","l10n_ro.RO_AB","Centru"
"630","Tau Bistra","Tau B","l10n_ro.RO_AB","Centru"
"631","Teius","Teius","l10n_ro.RO_AB","Centru"
"632","Beldiu","Beldi","l10n_ro.RO_AB","Centru"
"633","Capud","Capud","l10n_ro.RO_AB","Centru"
"634","Coslariu Nou","Cosla","l10n_ro.RO_AB","Centru"
"635","Petelca","Petel","l10n_ro.RO_AB","Centru"
"636","Unirea","Unire","l10n_ro.RO_AB","Centru"
"637","Ciugudu de Jos","Ciugu","l10n_ro.RO_AB","Centru"
"638","Ciugudu de Sus","Ciugu","l10n_ro.RO_AB","Centru"
"639","Dumbrava","Dumbr","l10n_ro.RO_AB","Centru"
"640","Inoc","Inoc","l10n_ro.RO_AB","Centru"
"641","Mahaceni","Mahac","l10n_ro.RO_AB","Centru"
"642","Vadu Motilor","Vadu ","l10n_ro.RO_AB","Centru"
"643","Bodesti","Bodes","l10n_ro.RO_AB","Centru"
"644","Burzesti","Burze","l10n_ro.RO_AB","Centru"
"645","Dealu Frumos","Dealu","l10n_ro.RO_AB","Centru"
"646","Lazesti","Lazes","l10n_ro.RO_AB","Centru"
"647","Necsesti","Necse","l10n_ro.RO_AB","Centru"
"648","Poduri-Bricesti","Podur","l10n_ro.RO_AB","Centru"
"649","Popestii de Jos","Popes","l10n_ro.RO_AB","Centru"
"650","Popestii de Sus","Popes","l10n_ro.RO_AB","Centru"
"651","Tomutesti","Tomut","l10n_ro.RO_AB","Centru"
"652","Totesti","Totes","l10n_ro.RO_AB","Centru"
"653","Valtori","Valto","l10n_ro.RO_AB","Centru"
"654","Valea Lunga","Valea","l10n_ro.RO_AB","Centru"
"655","Faget","Faget","l10n_ro.RO_AB","Centru"
"656","Glogovet","Glogo","l10n_ro.RO_AB","Centru"
"657","Lodroman","Lodro","l10n_ro.RO_AB","Centru"
"658","Lunca","Lunca","l10n_ro.RO_AB","Centru"
"659","Tauni","Tauni","l10n_ro.RO_AB","Centru"
"660","Vidra","Vidra","l10n_ro.RO_AB","Centru"
"661","Bai","Bai","l10n_ro.RO_AB","Centru"
"662","Bobaresti","Bobar","l10n_ro.RO_AB","Centru"
"663","Bogdanesti","Bogda","l10n_ro.RO_AB","Centru"
"664","Bordestii Poieni","Borde","l10n_ro.RO_AB","Centru"
"665","Culdesti","Culde","l10n_ro.RO_AB","Centru"
"666","Dealu Goiesti","Dealu","l10n_ro.RO_AB","Centru"
"667","Dos","Dos","l10n_ro.RO_AB","Centru"
"668","Dosu Luncii","Dosu ","l10n_ro.RO_AB","Centru"
"669","Dosu Vasesti","Dosu ","l10n_ro.RO_AB","Centru"
"670","Dragoiesti-Lunca","Drago","l10n_ro.RO_AB","Centru"
"671","Ficaresti","Ficar","l10n_ro.RO_AB","Centru"
"672","Gligoresti","Gligo","l10n_ro.RO_AB","Centru"
"673","Goiesti","Goies","l10n_ro.RO_AB","Centru"
"674","Haiducesti","Haidu","l10n_ro.RO_AB","Centru"
"675","Harasti","Haras","l10n_ro.RO_AB","Centru"
"676","Hoanca","Hoanc","l10n_ro.RO_AB","Centru"
"677","Jeflesti","Jefle","l10n_ro.RO_AB","Centru"
"678","Lunca","Lunca","l10n_ro.RO_AB","Centru"
"679","Lunca Bisericii","Lunca","l10n_ro.RO_AB","Centru"
"680","Lunca de Jos","Lunca","l10n_ro.RO_AB","Centru"
"681","Lunca Goiesti","Lunca","l10n_ro.RO_AB","Centru"
"682","Lunca Vesesti","Lunca","l10n_ro.RO_AB","Centru"
"683","Modolesti","Modol","l10n_ro.RO_AB","Centru"
"684","Nemesi","Nemes","l10n_ro.RO_AB","Centru"
"685","Oidesti","Oides","l10n_ro.RO_AB","Centru"
"686","Pitarcesti","Pitar","l10n_ro.RO_AB","Centru"
"687","Plescuta","Plesc","l10n_ro.RO_AB","Centru"
"688","Poieni","Poien","l10n_ro.RO_AB","Centru"
"689","Ponorel","Ponor","l10n_ro.RO_AB","Centru"
"690","Puiuletesti","Puiul","l10n_ro.RO_AB","Centru"
"691","Runc","Runc","l10n_ro.RO_AB","Centru"
"692","Segaj","Segaj","l10n_ro.RO_AB","Centru"
"693","Urdes","Urdes","l10n_ro.RO_AB","Centru"
"694","Valea Morii","Valea","l10n_ro.RO_AB","Centru"
"695","Vasesti","Vases","l10n_ro.RO_AB","Centru"
"696","Valcaneasa","Valca","l10n_ro.RO_AB","Centru"
"697","Valcesti","Valce","l10n_ro.RO_AB","Centru"
"698","Vartanesti","Varta","l10n_ro.RO_AB","Centru"
"699","Vintu de Jos","Vintu","l10n_ro.RO_AB","Centru"
"700","Ciocasu","Cioca","l10n_ro.RO_AB","Centru"
"701","Campu Goblii","Campu","l10n_ro.RO_AB","Centru"
"702","Criseni","Crise","l10n_ro.RO_AB","Centru"
"703","Dealu Ferului","Dealu","l10n_ro.RO_AB","Centru"
"704","Gura Cutului","Gura ","l10n_ro.RO_AB","Centru"
"705","Hategana","Hateg","l10n_ro.RO_AB","Centru"
"706","Inuri","Inuri","l10n_ro.RO_AB","Centru"
"707","Laz","Laz","l10n_ro.RO_AB","Centru"
"708","Matacina","Matac","l10n_ro.RO_AB","Centru"
"709","Mereteu","Meret","l10n_ro.RO_AB","Centru"
"710","Parau lui Mihai","Parau","l10n_ro.RO_AB","Centru"
"711","Poienita","Poien","l10n_ro.RO_AB","Centru"
"712","Stauini","Staui","l10n_ro.RO_AB","Centru"
"713","Valea Goblii","Valea","l10n_ro.RO_AB","Centru"
"714","Valea lui Mihai","Valea","l10n_ro.RO_AB","Centru"
"715","Valea Vintului","Valea","l10n_ro.RO_AB","Centru"
"716","Vurpar","Vurpa","l10n_ro.RO_AB","Centru"
"717","Arad","Arad","l10n_ro.RO_AR","Vest"
"718","Fantanele","Fanta","l10n_ro.RO_AR","Vest"
"719","Alunis","Aluni","l10n_ro.RO_AR","Vest"
"720","Frumuseni","Frumu","l10n_ro.RO_AR","Vest"
"721","Tisa Noua","Tisa ","l10n_ro.RO_AR","Vest"
"722","Livada","Livad","l10n_ro.RO_AR","Vest"
"723","Sanleani","Sanle","l10n_ro.RO_AR","Vest"
"724","Sofronea","Sofro","l10n_ro.RO_AR","Vest"
"725","Sanpaul","Sanpa","l10n_ro.RO_AR","Vest"
"726","Vladimirescu","Vladi","l10n_ro.RO_AR","Vest"
"727","Cicir","Cicir","l10n_ro.RO_AR","Vest"
"728","Horia","Horia","l10n_ro.RO_AR","Vest"
"729","Mandruloc","Mandr","l10n_ro.RO_AR","Vest"
"730","Chisineu-Cris","Chisi","l10n_ro.RO_AR","Vest"
"731","Nadab","Nadab","l10n_ro.RO_AR","Vest"
"732","Curtici","Curti","l10n_ro.RO_AR","Vest"
"733","Dorobanti","Dorob","l10n_ro.RO_AR","Vest"
"734","Ineu","Ineu","l10n_ro.RO_AR","Vest"
"735","Mocrea","Mocre","l10n_ro.RO_AR","Vest"
"736","Lipova","Lipov","l10n_ro.RO_AR","Vest"
"737","Radna","Radna","l10n_ro.RO_AR","Vest"
"738","Soimos","Soimo","l10n_ro.RO_AR","Vest"
"739","Nadlac","Nadla","l10n_ro.RO_AR","Vest"
"740","Pancota","Panco","l10n_ro.RO_AR","Vest"
"741","Maderat","Mader","l10n_ro.RO_AR","Vest"
"742","Sebis","Sebis","l10n_ro.RO_AR","Vest"
"743","Donceni","Donce","l10n_ro.RO_AR","Vest"
"744","Prunisor","Pruni","l10n_ro.RO_AR","Vest"
"745","Salajeni","Salaj","l10n_ro.RO_AR","Vest"
"746","Almas","Almas","l10n_ro.RO_AR","Vest"
"747","Cil","Cil","l10n_ro.RO_AR","Vest"
"748","Joia Mare","Joia ","l10n_ro.RO_AR","Vest"
"749","Radesti","Rades","l10n_ro.RO_AR","Vest"
"750","Apateu","Apate","l10n_ro.RO_AR","Vest"
"751","Berechiu","Berec","l10n_ro.RO_AR","Vest"
"752","Motiori","Motio","l10n_ro.RO_AR","Vest"
"753","Archis","Archi","l10n_ro.RO_AR","Vest"
"754","Barzesti","Barze","l10n_ro.RO_AR","Vest"
"755","Groseni","Grose","l10n_ro.RO_AR","Vest"
"756","Nermis","Nermi","l10n_ro.RO_AR","Vest"
"757","Bata","Bata","l10n_ro.RO_AR","Vest"
"758","Bacau de Mijloc","Bacau","l10n_ro.RO_AR","Vest"
"759","Bulci","Bulci","l10n_ro.RO_AR","Vest"
"760","Tela","Tela","l10n_ro.RO_AR","Vest"
"761","Beliu","Beliu","l10n_ro.RO_AR","Vest"
"762","Benesti","Benes","l10n_ro.RO_AR","Vest"
"763","Bochia","Bochi","l10n_ro.RO_AR","Vest"
"764","Vasile Goldis","Vasil","l10n_ro.RO_AR","Vest"
"765","Secaci","Secac","l10n_ro.RO_AR","Vest"
"766","Tagadau","Tagad","l10n_ro.RO_AR","Vest"
"767","Birchis","Birch","l10n_ro.RO_AR","Vest"
"768","Capalnas","Capal","l10n_ro.RO_AR","Vest"
"769","Ostrov","Ostro","l10n_ro.RO_AR","Vest"
"770","Virismort","Viris","l10n_ro.RO_AR","Vest"
"771","Barsa","Barsa","l10n_ro.RO_AR","Vest"
"772","Aldesti","Aldes","l10n_ro.RO_AR","Vest"
"773","Hodis","Hodis","l10n_ro.RO_AR","Vest"
"774","Voivodeni","Voivo","l10n_ro.RO_AR","Vest"
"775","Barzava","Barza","l10n_ro.RO_AR","Vest"
"776","Batuta","Batut","l10n_ro.RO_AR","Vest"
"777","Capruta","Capru","l10n_ro.RO_AR","Vest"
"778","Dumbravita","Dumbr","l10n_ro.RO_AR","Vest"
"779","Grosii Noi","Grosi","l10n_ro.RO_AR","Vest"
"780","Lalasint","Lalas","l10n_ro.RO_AR","Vest"
"781","Monorostia","Monor","l10n_ro.RO_AR","Vest"
"782","Slatina de Mures","Slati","l10n_ro.RO_AR","Vest"
"783","Bocsig","Bocsi","l10n_ro.RO_AR","Vest"
"784","Manerau","Maner","l10n_ro.RO_AR","Vest"
"785","Rapsig","Rapsi","l10n_ro.RO_AR","Vest"
"786","Brazii","Brazi","l10n_ro.RO_AR","Vest"
"787","Buceava-Soimus","Bucea","l10n_ro.RO_AR","Vest"
"788","Iacobini","Iacob","l10n_ro.RO_AR","Vest"
"789","Madrigesti","Madri","l10n_ro.RO_AR","Vest"
"790","Secas","Secas","l10n_ro.RO_AR","Vest"
"791","Buteni","Buten","l10n_ro.RO_AR","Vest"
"792","Berindia","Berin","l10n_ro.RO_AR","Vest"
"793","Cuied","Cuied","l10n_ro.RO_AR","Vest"
"794","Paulian","Pauli","l10n_ro.RO_AR","Vest"
"795","Carand","Caran","l10n_ro.RO_AR","Vest"
"796","Selistea","Selis","l10n_ro.RO_AR","Vest"
"797","Cermei","Cerme","l10n_ro.RO_AR","Vest"
"798","Avram Iancu","Avram","l10n_ro.RO_AR","Vest"
"799","Somosches","Somos","l10n_ro.RO_AR","Vest"
"800","Chisindia","Chisi","l10n_ro.RO_AR","Vest"
"801","Paiuseni","Paius","l10n_ro.RO_AR","Vest"
"802","Vasoaia","Vasoa","l10n_ro.RO_AR","Vest"
"803","Conop","Conop","l10n_ro.RO_AR","Vest"
"804","Belotint","Belot","l10n_ro.RO_AR","Vest"
"805","Chelmac","Chelm","l10n_ro.RO_AR","Vest"
"806","Milova","Milov","l10n_ro.RO_AR","Vest"
"807","Odvos","Odvos","l10n_ro.RO_AR","Vest"
"808","Covasint","Covas","l10n_ro.RO_AR","Vest"
"809","Craiva","Craiv","l10n_ro.RO_AR","Vest"
"810","Chislaca","Chisl","l10n_ro.RO_AR","Vest"
"811","Ciuntesti","Ciunt","l10n_ro.RO_AR","Vest"
"812","Coroi","Coroi","l10n_ro.RO_AR","Vest"
"813","Maraus","Marau","l10n_ro.RO_AR","Vest"
"814","Rogoz de Beliu","Rogoz","l10n_ro.RO_AR","Vest"
"815","Stoinesti","Stoin","l10n_ro.RO_AR","Vest"
"816","Susag","Susag","l10n_ro.RO_AR","Vest"
"817","Siad","Siad","l10n_ro.RO_AR","Vest"
"818","Talmaci","Talma","l10n_ro.RO_AR","Vest"
"819","Dezna","Dezna","l10n_ro.RO_AR","Vest"
"820","Buhani","Buhan","l10n_ro.RO_AR","Vest"
"821","Laz","Laz","l10n_ro.RO_AR","Vest"
"822","Neagra","Neagr","l10n_ro.RO_AR","Vest"
"823","Slatina de Cris","Slati","l10n_ro.RO_AR","Vest"
"824","Dieci","Dieci","l10n_ro.RO_AR","Vest"
"825","Cociuba","Cociu","l10n_ro.RO_AR","Vest"
"826","Crocna","Crocn","l10n_ro.RO_AR","Vest"
"827","Revetis","Revet","l10n_ro.RO_AR","Vest"
"828","Rosia","Rosia","l10n_ro.RO_AR","Vest"
"829","Dorgos","Dorgo","l10n_ro.RO_AR","Vest"
"830","Bruznic","Bruzn","l10n_ro.RO_AR","Vest"
"831","Patars","Patar","l10n_ro.RO_AR","Vest"
"832","Ususau","Ususa","l10n_ro.RO_AR","Vest"
"833","Zabalt","Zabal","l10n_ro.RO_AR","Vest"
"834","Felnac","Felna","l10n_ro.RO_AR","Vest"
"835","Bodrogu Nou","Bodro","l10n_ro.RO_AR","Vest"
"836","Calugareni","Calug","l10n_ro.RO_AR","Vest"
"837","Zadareni","Zadar","l10n_ro.RO_AR","Vest"
"838","Ghioroc","Ghior","l10n_ro.RO_AR","Vest"
"839","Cuvin","Cuvin","l10n_ro.RO_AR","Vest"
"840","Minis","Minis","l10n_ro.RO_AR","Vest"
"841","Graniceri","Grani","l10n_ro.RO_AR","Vest"
"842","Siclau","Sicla","l10n_ro.RO_AR","Vest"
"843","Gurahont","Gurah","l10n_ro.RO_AR","Vest"
"844","Bontesti","Bonte","l10n_ro.RO_AR","Vest"
"845","Dulcele","Dulce","l10n_ro.RO_AR","Vest"
"846","Fenis","Fenis","l10n_ro.RO_AR","Vest"
"847","Hontisor","Honti","l10n_ro.RO_AR","Vest"
"848","Iosas","Iosas","l10n_ro.RO_AR","Vest"
"849","Mustesti","Muste","l10n_ro.RO_AR","Vest"
"850","Pescari","Pesca","l10n_ro.RO_AR","Vest"
"851","Valea Mare","Valea","l10n_ro.RO_AR","Vest"
"852","Zimbru","Zimbr","l10n_ro.RO_AR","Vest"
"853","Halmagiu","Halma","l10n_ro.RO_AR","Vest"
"854","Banesti","Banes","l10n_ro.RO_AR","Vest"
"855","Bodesti","Bodes","l10n_ro.RO_AR","Vest"
"856","Brusturi","Brust","l10n_ro.RO_AR","Vest"
"857","Cristesti","Crist","l10n_ro.RO_AR","Vest"
"858","Ionesti","Iones","l10n_ro.RO_AR","Vest"
"859","Leasa","Leasa","l10n_ro.RO_AR","Vest"
"860","Lestioara","Lesti","l10n_ro.RO_AR","Vest"
"861","Poienari","Poien","l10n_ro.RO_AR","Vest"
"862","Tisa","Tisa","l10n_ro.RO_AR","Vest"
"863","Tarmure","Tarmu","l10n_ro.RO_AR","Vest"
"864","Halmagel","Halma","l10n_ro.RO_AR","Vest"
"865","Luncsoara","Luncs","l10n_ro.RO_AR","Vest"
"866","Sarbi","Sarbi","l10n_ro.RO_AR","Vest"
"867","Tarnavita","Tarna","l10n_ro.RO_AR","Vest"
"868","Tohesti","Tohes","l10n_ro.RO_AR","Vest"
"869","Hasmas","Hasma","l10n_ro.RO_AR","Vest"
"870","Agrisu Mic","Agris","l10n_ro.RO_AR","Vest"
"871","Botfei","Botfe","l10n_ro.RO_AR","Vest"
"872","Clit","Clit","l10n_ro.RO_AR","Vest"
"873","Comanesti","Coman","l10n_ro.RO_AR","Vest"
"874","Urvisu de Beliu","Urvis","l10n_ro.RO_AR","Vest"
